,client_id,district_id,birth_year,birth_day,birth_month,gender,age,disp_id,account_id,type_x,card_id,type_y,date_issue_card,days_issue_card,district_id_acc,freq_description,date_creation_acc,year_acc,month_acc,day_acc,days_creation_acc,loan_id,amount_loan,duration_loan,payments_loan,status_loan,status_description,date_loan,district_name,region,nbr_inhabitants,nbr_muni<499_inh,nbr_muni_500-1999_inh,nbr_muni_2000-9999_inh,nbr_muni>10000_inh,nbr_cities,ratio_urban_inh,average_salary,unemploymant_rate_95,unemploymant_rate_96,nbr_entp_1000_inh,nbr_crimes_95,nbr_crimes_96,trans_amt_total,trans_amt_min,trans_amt_max,trans_number,date_trans_old,days_oldtrans,date_trans_late,days_latetrans,date_balance,latest_balance,avg_balance,household_amount,insurance_amount,leasing_amount,loan_amount,nochar_amount,nbr_orders,order_total_amount
69,74,22,1925,26,7,F,74,74,63,DISPONENT,,,,,22,monthly,1996-11-16,1996,11,16,776,,,,,,,,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.10,1.25,100,1089,1117,224733.00000000006,14.6,11650.0,129,1996-11-16,776,1998-12-31,1,1998-12-31,37302.6,26384.806201550386,2394.0,,,,,2.0,2394.0
70,75,64,1977,19,9,F,22,75,64,OWNER,,,,,64,monthly,1997-03-11,1997,3,11,661,,,,,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,217929.79999999993,59.0,34850.0,44,1997-03-11,661,1998-12-01,31,1998-12-01,79558.9,24198.525,,,,,,,
71,76,36,1967,1,10,F,32,76,65,OWNER,9.0,classic,1997-10-25,433.0,36,monthly,1996-10-29,1996,10,29,794,,,,,,,,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,1357447.1,10.3,36885.0,181,1996-10-29,794,1998-12-31,1,1998-12-31,85379.2,53423.4138121547,686.0,3401.0,,,3315.0,3.0,7402.0
72,77,1,1956,18,2,F,43,77,66,OWNER,10.0,classic,1996-12-07,755.0,48,weekly,1993-12-03,1993,12,3,1855,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,5879317.099999998,63.4,67070.0,316,1993-12-03,1855,1998-12-31,1,1998-12-31,129812.6,64825.51582278486,,,4471.3,,,1.0,4471.3
73,78,16,1944,13,6,F,55,78,67,OWNER,,,,,16,monthly,1994-10-19,1994,10,19,1535,4973.0,165960.0,24.0,6915.0,A,finished/ok,1996-05-02,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913,4518164.000000003,14.6,62235.0,382,1994-10-19,1535,1998-12-31,1,1998-12-31,134938.9,56893.320680628305,6393.0,,,6915.0,445.0,3.0,13753.0
74,79,37,1969,10,3,F,30,79,68,OWNER,11.0,gold,1997-10-25,433.0,37,weekly,1994-12-20,1994,12,20,1473,,,,,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,3645529.4999999995,50.1,61000.0,424,1994-12-20,1473,1998-12-31,1,1998-12-31,131470.0,65934.10990566055,1705.0,137.0,,,1247.0,4.0,3089.0
75,80,64,1979,25,2,F,20,80,69,OWNER,,,,,64,monthly,1996-01-12,1996,1,12,1085,,,,,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,501134.9999999996,6.0,43725.0,196,1996-01-12,1085,1998-12-31,1,1998-12-31,71708.0,29508.92448979588,,,,,,,
76,81,8,1976,29,4,M,23,81,70,OWNER,,,,,8,monthly,1995-02-18,1995,2,18,1413,,,,,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,915220.4999999993,14.6,20320.0,245,1995-02-18,1413,1998-12-31,1,1998-12-31,60183.7,38459.73959183677,4150.0,,,,,1.0,4150.0
77,82,8,1979,25,12,F,20,82,70,DISPONENT,,,,,8,monthly,1995-02-18,1995,2,18,1413,,,,,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,915220.4999999993,14.6,20320.0,245,1995-02-18,1413,1998-12-31,1,1998-12-31,60183.7,38459.73959183677,4150.0,,,,,1.0,4150.0
78,83,1,1978,25,12,F,21,83,71,OWNER,12.0,junior,1996-09-11,842.0,1,monthly,1994-03-05,1994,3,5,1763,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2695794.500000003,14.6,39520.0,496,1994-03-05,1763,1998-12-31,1,1998-12-31,94859.8,51627.163306451665,968.0,1011.0,,,2380.0,4.0,4359.0
79,84,1,1979,5,5,M,20,84,71,DISPONENT,,,,,1,monthly,1994-03-05,1994,3,5,1763,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2695794.500000003,14.6,39520.0,496,1994-03-05,1763,1998-12-31,1,1998-12-31,94859.8,51627.163306451665,968.0,1011.0,,,2380.0,4.0,4359.0
80,85,1,1961,27,8,M,38,85,72,OWNER,,,,,1,instantly,1996-06-20,1996,6,20,925,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3287344.4999999995,15.6,62800.0,242,1996-06-20,925,1998-12-31,1,1998-12-31,156395.8,55671.13801652892,7109.0,,2923.0,,2286.0,3.0,12318.0
81,86,1,1969,20,7,F,30,86,72,DISPONENT,,,,,1,instantly,1996-06-20,1996,6,20,925,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,3287344.4999999995,15.6,62800.0,242,1996-06-20,925,1998-12-31,1,1998-12-31,156395.8,55671.13801652892,7109.0,,2923.0,,2286.0,3.0,12318.0
82,87,72,1946,17,11,F,53,87,73,OWNER,13.0,classic,1994-06-29,1647.0,72,monthly,1993-11-08,1993,11,8,1880,,,,,,,,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.80,4.79,110,9672,9208,2564580.1000000024,14.6,44160.0,366,1993-11-08,1880,1998-12-31,1,1998-12-31,89175.1,48022.01967213122,6061.0,,,,,1.0,6061.0
83,89,1,1951,5,5,F,48,89,75,OWNER,,,,,1,monthly,1995-08-13,1995,8,13,1237,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,1085885.4999999995,14.6,20300.0,215,1995-08-13,1237,1998-12-31,1,1998-12-31,49848.3,24760.117209302323,3369.0,,,,,1.0,3369.0
84,90,52,1975,17,8,M,24,90,76,OWNER,,,,,52,monthly,1996-05-16,1996,5,16,960,,,,,,,,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799,580225.4999999997,14.6,22400.0,163,1996-05-16,960,1998-12-31,1,1998-12-31,49609.2,29176.034969325145,5208.0,,,,,1.0,5208.0
85,91,63,1940,7,8,M,59,91,77,OWNER,,,,,63,monthly,1996-11-19,1996,11,19,773,,,,,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,927946.6999999995,14.6,36200.0,104,1996-11-19,773,1998-12-31,1,1998-12-31,56325.1,29181.375961538455,,,1709.0,,,1.0,1709.0
86,92,74,1966,12,6,F,33,92,78,OWNER,,,,,74,monthly,1993-07-07,1993,7,7,2004,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,2469475.5000000037,14.6,26217.0,388,1993-07-07,2004,1998-12-31,1,1998-12-31,78733.4,35816.85335051548,9039.0,,,,,1.0,9039.0
87,93,3,1925,16,2,M,74,93,79,OWNER,,,,,3,monthly,1996-11-29,1996,11,29,763,,,,,,,,Beroun,central Bohemia,75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,191741.9000000001,14.6,4182.0,104,1996-11-29,763,1998-12-31,1,1998-12-31,27474.0,19563.437500000004,2788.0,,,,,1.0,2788.0
88,94,43,1947,9,9,M,52,94,80,OWNER,,,,,43,monthly,1995-09-27,1995,9,27,1192,,,,,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,243699.10000000015,2.6,5250.0,176,1995-09-27,1192,1998-12-31,1,1998-12-31,28082.1,19465.203977272715,2252.0,,,,,1.0,2252.0
89,95,43,1952,3,8,F,47,95,80,DISPONENT,,,,,43,monthly,1995-09-27,1995,9,27,1192,,,,,,,,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.3,9425,1.72,2.5,125,4085,3891,243699.10000000015,2.6,5250.0,176,1995-09-27,1192,1998-12-31,1,1998-12-31,28082.1,19465.203977272715,2252.0,,,,,1.0,2252.0
90,96,74,1972,29,2,M,27,96,81,OWNER,,,,,74,monthly,1996-07-18,1996,7,18,897,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,235062.60000000018,14.6,9300.0,217,1996-07-18,897,1998-12-31,1,1998-12-31,39079.6,26561.521198156704,1765.0,229.0,,,62.0,3.0,2056.0
91,97,26,1965,28,11,M,34,97,82,OWNER,,,,,26,monthly,1994-05-03,1994,5,3,1704,,,,,,,,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261,4840822.300000001,14.6,61100.0,332,1994-05-03,1704,1998-12-31,1,1998-12-31,161573.6,61863.38765060239,,,,,,,
92,98,33,1973,4,5,F,26,98,83,OWNER,,,,,26,monthly,1993-04-16,1993,4,16,2086,,,,,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,1417958.1000000008,14.6,14080.0,431,1993-04-16,2086,1998-12-31,1,1998-12-31,42434.7,24506.467749419975,2210.0,,,,3940.0,2.0,6150.0
93,99,33,1973,26,1,M,26,99,83,DISPONENT,,,,,26,monthly,1993-04-16,1993,4,16,2086,,,,,,,,Decin,north Bohemia,133777,24,17,7,3,11,84.7,8705,5.75,7.61,116,4650,4859,1417958.1000000008,14.6,14080.0,431,1993-04-16,2086,1998-12-31,1,1998-12-31,42434.7,24506.467749419975,2210.0,,,,3940.0,2.0,6150.0
94,100,44,1942,11,8,F,57,100,84,OWNER,,,,,44,weekly,1995-12-25,1995,12,25,1103,,,,,,,,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,2374913.6,66.4,48660.0,211,1995-12-25,1103,1998-12-31,1,1998-12-31,133183.8,47136.30900473935,12452.0,,1709.0,,,2.0,14161.0
95,101,68,1943,23,1,M,56,101,85,OWNER,,,,,68,monthly,1997-03-23,1997,3,23,649,,,,,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,311173.70000000007,14.6,8944.5,108,1997-03-23,649,1998-12-31,1,1998-12-31,59466.5,29104.939814814825,3831.0,,1792.0,,,2.0,5623.0
96,102,74,1958,10,9,F,41,102,86,OWNER,,,,,54,monthly,1993-03-07,1993,3,7,2126,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,444893.79999999935,11.4,8880.0,410,1993-03-07,2126,1998-12-31,1,1998-12-31,28700.4,20226.472682926833,1002.0,,,,1160.0,2.0,2162.0
97,103,74,1955,11,7,M,44,103,86,DISPONENT,,,,,54,monthly,1993-03-07,1993,3,7,2126,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,444893.79999999935,11.4,8880.0,410,1993-03-07,2126,1998-12-31,1,1998-12-31,28700.4,20226.472682926833,1002.0,,,,1160.0,2.0,2162.0
98,105,31,1980,26,5,M,19,105,88,OWNER,,,,,31,monthly,1996-07-03,1996,7,3,912,,,,,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,184674.30000000008,12.9,3403.0,140,1996-07-03,912,1998-12-31,1,1998-12-31,27173.9,19335.254285714273,2268.0,,,,,1.0,2268.0
99,106,68,1968,30,12,F,31,106,89,OWNER,,,,,68,monthly,1997-09-25,1997,9,25,463,,,,,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,159211.90000000008,14.6,12000.0,61,1997-09-25,463,1998-12-31,1,1998-12-31,39074.8,29212.55901639344,,,,,,,
100,107,1,1972,23,6,M,27,107,90,OWNER,,,,,1,monthly,1994-07-13,1994,7,13,1633,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2839833.8000000017,14.6,36459.0,457,1994-07-13,1633,1998-12-31,1,1998-12-31,74106.5,31181.580962800825,2774.0,4372.0,,,2736.0,4.0,9882.0
101,108,17,1963,13,9,M,36,108,91,OWNER,,,,,17,monthly,1996-11-06,1996,11,6,786,,,,,,,,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.4,8114,2.38,2.62,119,1003,1181,537083.7999999998,1.2,45770.0,79,1996-11-06,786,1998-11-30,32,1998-11-30,77111.2,21705.65189873417,,,,,,,
102,110,2,1967,13,4,F,32,110,93,OWNER,,,,,2,monthly,1996-06-12,1996,6,12,933,,,,,,,,Benesov,central Bohemia,88884,80,26,6,2,5,46.7,8507,1.67,1.85,132,2159,2674,488768.0999999996,14.6,24400.0,143,1996-06-12,933,1998-12-14,18,1998-12-14,38377.0,26405.092307692325,,,,,,,
103,112,1,1935,25,1,M,64,112,95,OWNER,14.0,classic,1996-02-17,1049.0,1,monthly,1995-03-30,1995,3,30,1373,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2284009.900000002,6.8,35890.0,217,1995-03-30,1373,1998-12-31,1,1998-12-31,97808.3,54172.31889400914,,,,,,,
104,113,1,1940,15,8,F,59,113,95,DISPONENT,,,,,1,monthly,1995-03-30,1995,3,30,1373,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2284009.900000002,6.8,35890.0,217,1995-03-30,1373,1998-12-31,1,1998-12-31,97808.3,54172.31889400914,,,,,,,
105,114,74,1969,24,6,F,30,114,96,OWNER,15.0,classic,1995-03-05,1398.0,68,monthly,1993-02-18,1993,2,18,2143,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,6749838.999999993,14.6,67500.0,661,1993-02-18,2143,1998-12-31,1,1998-12-31,156580.3,75665.41391830558,908.0,46.0,4422.1,,2784.0,5.0,8160.1
106,115,74,1969,24,12,M,30,115,96,DISPONENT,,,,,68,monthly,1993-02-18,1993,2,18,2143,,,,,,,,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,6749838.999999993,14.6,67500.0,661,1993-02-18,2143,1998-12-31,1,1998-12-31,156580.3,75665.41391830558,908.0,46.0,4422.1,,2784.0,5.0,8160.1
107,116,74,1942,28,1,M,57,116,97,OWNER,16.0,classic,1998-06-23,192.0,74,monthly,1996-05-05,1996,5,5,971,4986.0,102876.0,12.0,8573.0,A,finished/ok,1997-08-10,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1229256.3999999997,3.0,26892.0,274,1996-05-05,971,1998-12-31,1,1998-12-31,67288.1,39814.61094890505,1436.0,3.0,,8573.0,2426.0,5.0,12438.0
108,117,74,1936,20,9,F,63,117,97,DISPONENT,,,,,74,monthly,1996-05-05,1996,5,5,971,4986.0,102876.0,12.0,8573.0,A,finished/ok,1997-08-10,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347,1229256.3999999997,3.0,26892.0,274,1996-05-05,971,1998-12-31,1,1998-12-31,67288.1,39814.61094890505,1436.0,3.0,,8573.0,2426.0,5.0,12438.0
109,118,55,1922,19,7,M,77,118,98,OWNER,,,,,55,monthly,1997-05-02,1997,5,2,609,,,,,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,172399.99999999997,14.6,7700.0,106,1997-05-02,609,1998-12-31,1,1998-12-31,25585.8,15575.609433962261,2318.0,,,,,2.0,2318.0
110,119,55,1922,28,2,F,77,119,98,DISPONENT,,,,,55,monthly,1997-05-02,1997,5,2,609,,,,,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,172399.99999999997,14.6,7700.0,106,1997-05-02,609,1998-12-31,1,1998-12-31,25585.8,15575.609433962261,2318.0,,,,,2.0,2318.0
111,120,1,1976,10,5,M,23,120,99,OWNER,,,,,1,monthly,1995-06-27,1995,6,27,1284,,,,,,,,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107,2513972.100000003,7.0,64900.0,248,1995-06-27,1284,1998-11-30,32,1998-11-30,122885.1,48417.26129032256,4503.0,,,,4682.0,2.0,9185.0
112,121,41,1978,29,10,F,21,121,100,OWNER,,,,,41,monthly,1993-12-28,1993,12,28,1830,,,,,,,,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.6,9832,3.32,4.48,114,6445,5471,1691589.5000000014,12.2,35040.0,405,1993-12-28,1830,1998-12-31,1,1998-12-31,84377.4,42188.18790123452,598.0,,,,7329.0,2.0,7927.0
113,122,35,1963,13,11,F,36,122,101,OWNER,,,,,35,monthly,1996-04-16,1996,4,16,990,,,,,,,,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620,1278555.4,14.6,46240.0,208,1996-04-16,990,1998-12-31,1,1998-12-31,81422.7,47642.28125,8037.0,,,,855.0,2.0,8892.0
114,123,11,1969,12,2,M,30,123,102,OWNER,,,,,11,monthly,1993-10-16,1993,10,16,1903,,,,,,,,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529,1768074.4000000015,0.0,48218.0,319,1993-10-16,1903,1998-12-31,1,1998-12-31,96777.1,30807.713793103405,3373.0,,,7370.2,377.0,3.0,11120.2
115,124,44,1967,21,9,M,32,124,103,OWNER,,,,,44,monthly,1996-03-10,1996,3,10,1027,4988.0,265320.0,36.0,7370.0,D,running/not payed,1997-12-06,Chrudim,east Bohemia,105606,77,26,7,2,7,53.0,8254,2.79,3.76,97,2166,2325,1714751.3000000007,4.4,62700.0,185,1996-03-10,1027,1998-12-31,1,1998-12-31,124757.9,48288.866486486484,,,,7370.2,,1.0,7370.2
116,125,37,1936,31,10,M,63,125,104,OWNER,,,,,37,monthly,1993-04-15,1993,4,15,2087,,,,,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,402613.0999999996,14.6,8700.0,385,1993-04-15,2087,1998-12-31,1,1998-12-31,31740.7,20608.187792207777,578.0,,,,1464.0,2.0,2042.0
117,126,37,1929,27,9,F,70,126,104,DISPONENT,,,,,37,monthly,1993-04-15,1993,4,15,2087,,,,,,,,Litomerice,north Bohemia,114006,71,26,6,2,9,62.3,9065,4.46,5.39,123,4147,4166,402613.0999999996,14.6,8700.0,385,1993-04-15,2087,1998-12-31,1,1998-12-31,31740.7,20608.187792207777,578.0,,,,1464.0,2.0,2042.0
118,127,21,1950,27,12,F,49,127,105,OWNER,17.0,classic,1998-06-07,208.0,21,monthly,1997-07-10,1997,7,10,540,4989.0,352704.0,48.0,7348.0,C,running/ok,1998-12-05,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,493759.8999999998,14.6,49101.0,59,1997-07-10,540,1998-12-31,1,1998-12-31,74693.6,30200.596610169494,,,,7348.0,,1.0,7348.0
119,128,63,1973,4,4,F,26,128,106,OWNER,18.0,classic,1995-08-25,1225.0,63,monthly,1994-11-27,1994,11,27,1496,,,,,,,,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,1854776.600000002,14.6,26648.0,282,1994-11-27,1496,1998-12-31,1,1998-12-31,76991.2,45592.496453900734,3735.0,,,,,1.0,3735.0
120,129,64,1947,31,5,F,52,129,107,OWNER,,,,,64,monthly,1993-11-05,1993,11,5,1883,,,,,,,,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,1057995.199999999,14.6,10600.0,476,1993-11-05,1883,1998-12-31,1,1998-12-31,50611.6,32995.46407563029,2015.0,959.0,,,1580.0,3.0,4554.0
121,130,53,1942,14,2,M,57,130,108,OWNER,19.0,classic,1997-09-09,479.0,53,monthly,1995-03-10,1995,3,10,1393,,,,,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,1532824.5000000005,14.6,34720.0,241,1995-03-10,1393,1998-12-31,1,1998-12-31,88608.7,52509.60248962651,4803.0,,,,,1.0,4803.0
122,131,53,1977,31,1,F,22,131,109,OWNER,20.0,classic,1998-12-02,30.0,53,monthly,1997-04-20,1997,4,20,621,,,,,,,,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903,203518.1,14.6,16920.0,113,1997-04-20,621,1998-12-31,1,1998-12-31,53624.3,34065.22300884955,,,,,,,
123,132,36,1953,26,1,M,46,132,110,OWNER,21.0,classic,1998-02-26,309.0,36,monthly,1996-07-17,1996,7,17,898,4990.0,162576.0,36.0,4516.0,C,running/ok,1997-09-08,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132,1429397.7000000002,14.6,44480.0,209,1996-07-17,898,1998-12-31,1,1998-12-31,79652.2,45365.27846889955,3050.0,,,4516.0,98.0,3.0,7664.0
124,134,6,1932,18,1,M,67,134,112,OWNER,,,,,6,monthly,1993-03-12,1993,3,12,2121,,,,,,,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,884698.6999999989,14.6,38500.0,356,1993-03-12,2121,1998-12-31,1,1998-12-31,52894.7,24899.33820224723,2051.0,,,,,1.0,2051.0
125,135,6,1938,10,9,F,61,135,112,DISPONENT,,,,,6,monthly,1993-03-12,1993,3,12,2121,,,,,,,,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120,884698.6999999989,14.6,38500.0,356,1993-03-12,2121,1998-12-31,1,1998-12-31,52894.7,24899.33820224723,2051.0,,,,,1.0,2051.0
126,136,55,1921,26,1,F,78,136,113,OWNER,,,,,55,monthly,1996-07-22,1996,7,22,893,,,,,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,351151.9,14.6,6800.0,136,1996-07-22,893,1998-12-31,1,1998-12-31,32696.5,20808.88602941177,3146.0,,,,,1.0,3146.0
127,137,60,1923,14,9,M,76,137,114,OWNER,,,,,60,monthly,1997-03-14,1997,3,14,658,,,,,,,,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,155708.90000000005,14.6,6000.0,103,1997-03-14,658,1998-12-31,1,1998-12-31,27331.6,20649.471844660206,2123.0,,,,,2.0,2123.0
128,138,54,1972,21,10,F,27,138,115,OWNER,22.0,classic,1997-01-11,720.0,68,monthly,1993-03-19,1993,3,19,2114,,,,,,,,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.60,1.96,140,18721,18696,1235573.9999999998,14.6,11498.0,376,1993-03-19,2114,1998-12-31,1,1998-12-31,52047.0,32952.37686170216,5110.0,,,,,1.0,5110.0
129,139,8,1959,25,7,F,40,139,116,OWNER,,,,,8,monthly,1996-03-21,1996,3,21,1016,,,,,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,1607829.2000000004,14.6,34684.5,178,1996-03-21,1016,1998-12-31,1,1998-12-31,77465.6,35364.60393258422,5529.0,,927.0,,,2.0,6456.0
130,140,8,1961,6,6,M,38,140,116,DISPONENT,,,,,8,monthly,1996-03-21,1996,3,21,1016,,,,,,,,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987,1607829.2000000004,14.6,34684.5,178,1996-03-21,1016,1998-12-31,1,1998-12-31,77465.6,35364.60393258422,5529.0,,927.0,,,2.0,6456.0
131,141,31,1925,2,11,M,74,141,117,OWNER,,,,,31,monthly,1993-09-05,1993,9,5,1944,,,,,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,623402.5999999992,14.6,11200.0,330,1993-09-05,1944,1998-12-31,1,1998-12-31,32381.8,21605.936666666683,2329.0,,,,,1.0,2329.0
132,142,68,1937,21,6,M,62,142,118,OWNER,,,,,68,monthly,1997-09-18,1997,9,18,470,,,,,,,,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887,134555.80000000005,14.6,10900.0,73,1997-09-18,470,1998-12-31,1,1998-12-31,40532.1,27677.875342465766,2449.0,,,,,1.0,2449.0
133,143,27,1978,9,7,M,21,143,119,OWNER,,,,,27,monthly,1993-05-25,1993,5,25,2047,,,,,,,,Plzen - jih,west Bohemia,67298,71,19,10,0,7,43.8,8561,0.65,1.29,110,1029,1127,3110253.4000000036,14.6,32288.0,395,1993-05-25,2047,1998-12-31,1,1998-12-31,70507.7,39911.14506329117,8252.0,,,,,1.0,8252.0
134,144,65,1958,6,12,M,41,144,120,OWNER,,,,,65,instantly,1995-06-16,1995,6,16,1295,,,,,,,,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718,2127815.9,24.1,64800.0,245,1995-06-16,1295,1998-12-31,1,1998-12-31,131889.2,45758.13020408157,3965.0,,1899.0,,,2.0,5864.0
135,145,55,1978,14,2,M,21,145,121,OWNER,,,,,55,monthly,1997-10-11,1997,10,11,447,,,,,,,,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894,117127.70000000003,9.1,13100.0,92,1997-10-11,447,1998-12-31,1,1998-12-31,37504.1,27489.54021739132,794.0,393.0,,,929.0,3.0,2116.0
136,146,31,1961,19,12,F,38,146,122,OWNER,23.0,classic,1998-10-03,90.0,31,monthly,1996-10-30,1996,10,30,793,,,,,,,,Tachov,west Bohemia,51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,1244001.2000000002,6.1,33903.0,110,1996-10-30,793,1998-12-31,1,1998-12-31,86062.2,55008.61909090908,,,,,,,
137,147,21,1933,2,11,F,66,147,123,OWNER,,,,,21,monthly,1993-03-13,1993,3,13,2120,,,,,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,654432.599999999,14.6,4843.0,334,1993-03-13,2120,1998-12-31,1,1998-12-31,27494.4,17649.021556886233,3016.0,,,,,1.0,3016.0
138,148,21,1940,25,12,M,59,148,123,DISPONENT,,,,,21,monthly,1993-03-13,1993,3,13,2120,,,,,,,,Tabor,south Bohemia,103347,87,16,7,1,7,67.0,9104,1.51,2.07,123,2299,2354,654432.599999999,14.6,4843.0,334,1993-03-13,2120,1998-12-31,1,1998-12-31,27494.4,17649.021556886233,3016.0,,,,,1.0,3016.0
